"id","spp","plot","subplot","gm.trt","canopy","anet","gsw","l","ci.ca","iwue","vcmax","vcmax25","jmax","jmax25","jmax.vcmax"
"1926","Tri",3,5,"invaded","pre_closure",11.83860636,0.148474062,0.525426428679005,0.65670258732626,79.7351820279558,82.7926236450127,83.253943200941,158.67385128635,159.361187013011,1.91415782707586
"5495","Tri",3,3,"weeded","pre_closure",15.82502038,0.249590615,0.314303355304101,0.714524262356563,63.4039079554333,85.4776938116299,85.8056206114117,176.132876076947,176.658542458297,2.05882250136424
"552","Tri",3,14,"weeded","pre_closure",13.08396858,0.16532543,0.375247560112753,0.656420810923123,79.1406898503152,77.6583955637309,77.6522931046956,147.779613353598,147.770565515622,1.90297748601433
"916","Tri",3,16,"invaded","pre_closure",14.87148345,0.177952393,0.414067158512037,0.636455795721255,83.5700110534619,93.6394340576899,93.9239317981273,172.581036437621,172.989068230793,1.84179968745987
"1686","Tri",3,6,"invaded","pre_closure",14.05270869,0.144608857,0.410388480311028,0.592885741020042,97.1773719918137,85.5583621293281,85.8430868613354,154.110809989117,154.509860249268,1.79991034687338
"2416","Tri",3,17,"invaded","pre_closure",13.18355301,0.152416776,0.473172458804359,0.62618446116725,86.4967318951819,88.1498587590239,88.6484143853898,146.861036864223,147.50674740146,1.66395246236655
"3563","Tri",3,4,"invaded","pre_closure",11.79064329,0.14435188,0.45230474283571,0.647266196453958,81.6798734453614,72.5789919182073,73.7352399296916,132.434005709772,134.067789734263,1.81823223009921
"4714","Tri",3,7,"weeded","pre_closure",13.78498817,0.182451938,0.348781051997044,0.66732469856721,75.5540791789233,75.930274930972,75.8288678402815,143.294406524325,143.14522549681,1.88774050798592
"5488","Tri",3,1,"weeded","pre_closure",13.17314056,0.132422625,0.463379257884382,0.575686697767626,99.4780201646056,84.1299612837752,85.5672142203,172.207208451023,174.48442628403,2.03915048390853
"6578","Tri",3,1,"weeded","pre_closure",12.229702,0.129464452,0.428025032001811,0.596522320000455,94.4637837728614,74.2005964988572,74.4956754694143,137.847212418061,138.273645395617,1.85612982934007
"902","Tri",3,7,"weeded","pre_closure",15.63029543,0.188616508,0.443229421908239,0.635616199035725,82.8681200587172,100.155833582722,100.020949112646,176.018264374867,175.833475260665,1.75796647422968
"1157","Mai",3,30,"invaded","pre_closure",8.970671885,0.161492435,0.237282927168404,0.754518099578568,55.5485579556714,42.3977516360655,42.0995569070146,76.0255859916983,75.618819554819,1.7961903903606
"1240","Mai",7,21,"weeded","pre_closure",11.01176218,0.208843531,0.293364620073767,0.762603196678805,52.7273319277483,63.9113877263747,63.7341516409877,121.916984433762,121.657181202914,1.90882247696973
"1264","Mai",7,21,"weeded","pre_closure",10.82726997,0.199343102,0.318335312657631,0.75665680082401,54.3147460903864,66.646507742268,66.7039752087925,138.445722275792,138.53733962266,2.07689780390177
"1432","Mai",5,17,"invaded","pre_closure",9.247133758,0.126158161,0.378698605932049,0.685682548268034,73.2979435075944,57.8815705889483,58.2978548182512,103.936588300501,104.502695584101,1.79256502507507
"1499","Mai",5,17,"invaded","pre_closure",9.422513843,0.153379542,0.292696657228267,0.731160252512447,61.4326638359632,51.007555414632,50.7998424938621,93.4877216134071,93.198388490202,1.83461963492235
"1663","Mai",3,30,"invaded","pre_closure",5.831230438,0.079690377,0.317640196654601,0.692794118215789,73.1735832796976,31.5748501587673,31.6664853559471,55.0917460780324,55.2129914724796,1.7435781347964
"179","Mai",3,30,"invaded","pre_closure",11.90789853,0.184430619,0.348559574852677,0.716747313612159,64.5657353131803,72.6242382995174,73.113050233865,137.056985954374,137.75570674992,1.88414662374616
"3665","Mai",3,30,"invaded","pre_closure",10.69930571,0.218064461,0.224295010175514,0.777826839796412,49.064875867141,48.9793528055042,49.1887670224233,89.1636037344983,89.4525737308739,1.81855694187447
"1975","Tri",7,18,"invaded","pre_closure",10.88587845,0.098832521,0.746468381173489,0.540246249552059,110.144700750879,177.059275378381,177.464688044636,260.394204642533,260.847703863655,1.46985694302207
"1997","Tri",7,24,"invaded","pre_closure",13.6474419,0.147222405,0.480995093802533,0.602625013287664,92.6994902711989,100.560774511928,100.297560865753,190.25553975771,189.876160694902,1.893128397699
"2131_mai","Mai",3,30,"invaded","pre_closure",10.44474996,0.153847259,0.316819777692099,0.705860921058541,67.8903870494046,56.8117839129472,56.9190834769051,107.000166963716,107.153465942875,1.88255782414965
"2265","Mai",7,23,"invaded","pre_closure",9.878212792,0.147649817,0.382019474355144,0.692655183987547,66.9029802590273,65.962200105679,65.9089670303143,116.829107636216,116.756706753734,1.77148439756358
"2285","Mai",7,23,"invaded","pre_closure",10.01741015,0.12995275,0.400302308300977,0.669999394989608,77.0850185932964,68.6162463934849,68.6751589664628,123.641321886815,123.722792080101,1.80156542688923
"2337","Mai",3,22,"invaded","pre_closure",7.417571292,0.14711737,0.251885172576731,0.776753443069635,50.4194120109678,37.3380658070407,37.4019524863447,67.4734727690978,67.5610539921466,1.80635099241979
"2379","Tri",7,23,"invaded","pre_closure",12.28291562,0.140562986,0.47555045212064,0.623247410136805,87.3837129498658,94.9903454032949,93.5705837431779,176.364236224852,174.347757451774,1.86327529953542
"2382","Tri",7,23,"invaded","pre_closure",11.60912672,0.119116337,0.559388065045617,0.585113221210186,97.4604072991264,108.909752996805,106.358730507092,190.045056857339,186.629701220244,1.75471915027982
"2508","Tri",5,21,"weeded","pre_closure",11.57615661,0.1142837,0.655813411444643,0.573206888223475,101.293155629368,147.524087910967,147.55712129948,233.975162172425,234.015555008048,1.58593196280302
"2547","Tri",5,19,"weeded","pre_closure",12.99489428,0.148668518,0.424392177955764,0.624742783041958,87.408514289488,83.7759858465311,83.737546982963,166.287342924807,166.228504355262,1.98511313436352
"2666","Mai",7,20,"weeded","pre_closure",10.51541549,0.158485379,0.342631961418589,0.710622853925332,66.3494358681503,61.2967278937679,61.6127539511255,115.729425078691,116.186660976493,1.88575665792602
"2886","Tri",7,24,"invaded","pre_closure",10.8358556,0.123425719,0.491870219182631,0.626703865952353,87.7925256404623,87.0886576323039,86.993465067754,147.342361406336,147.219727734648,1.69230789485149
"2988","Tri",5,33,"weeded","pre_closure",13.10648159,0.133841194,0.607418007612865,0.583633191991588,97.9256176540087,135.816087113005,135.952939729397,220.751099114064,220.922544629007,1.6249927737402
"3004","Tri",5,21,"weeded","pre_closure",12.10690556,0.128637614,0.548706799669817,0.600160622770472,94.1163722144287,105.869771735578,106.252312277037,183.473867983602,183.984367024444,1.73157988830147
"3043","Tri",7,24,"invaded","pre_closure",6.493201908,0.097623913,0.802052359460097,0.612341106574959,66.5124118513873,139.563188286555,131.330769548285,210.097280215532,200.456551754965,1.52634871815981
"3077","Tri",5,21,"weeded","pre_closure",12.66787838,0.136217622,0.651189763387788,0.603391287935427,92.9973537491353,157.045071134302,157.137009976004,254.876448800582,254.991473741358,1.62273339539996
"3526","Tri",7,35,"invaded","pre_closure",13.10470354,0.15075639,0.543381556993743,0.623713137573344,86.9263554267915,114.398329389661,114.510179736643,196.010397463373,196.156227347869,1.71300252780146
"3581","Mai",7,23,"invaded","pre_closure",9.256708301,0.121716506,0.425683935594129,0.674858968373052,76.0513804183633,68.4148760909285,68.6297634489503,122.90720526928,123.2032441554,1.79518678141801
"3960","Mai",5,3,"weeded","pre_closure",10.41522693,0.17474168,0.30489039085543,0.736673851810539,59.6035641296341,56.3754808853523,56.4920823877919,108.715538627757,108.886098305356,1.9274576843867
"3993","Mai",5,3,"weeded","pre_closure",4.106476716,0.152641796,0.739470721224942,0.758608330543795,26.9027017737658,58.1003174719956,57.8654468447056,101.389904542415,101.078406467111,1.74678347751081
"4000","Tri",5,20,"weeded","pre_closure",13.4198004,0.132360944,0.564698698170502,0.56925809257687,101.38791696741,123.585604823154,123.158289161955,221.419680568178,220.828629359755,1.79304723102609
"4081","Tri",7,18,"invaded","pre_closure",12.85478286,0.144540319,0.527004818482682,0.60813242388562,88.9356198252198,105.103597564468,105.172688629898,180.416775640727,180.507031593439,1.7162918809525
"4109","Tri",5,32,"weeded","pre_closure",12.95343851,0.126199758,0.599871477169343,0.565306000980098,102.642340328418,128.878004883799,129.025520224458,220.559028961344,220.753602207315,1.71092975888245
"4414","Tri",5,22,"invaded","pre_closure",14.54540431,0.177795274,0.474941838843582,0.643894765987644,81.809847825314,106.848691472459,106.823618985197,201.57222254548,201.535749210368,1.88662162099465
"4431","Tri",5,23,"invaded","pre_closure",9.816215502,0.103144864,0.580861701663151,0.600303246432907,95.1692127103876,100.516329223002,100.604090269512,170.768755092907,170.88368049697,1.69857587339823
"4576","Tri",5,21,"weeded","pre_closure",10.46039928,0.098526445,0.680569653450181,0.5564989296536,106.168443203244,140.104467070714,140.097557325685,217.249329332221,217.241067889905,1.55064136760704
"4676","Mai",7,24,"invaded","pre_closure",9.399316346,0.113101554,0.426139992404799,0.647356812902319,83.105103454193,67.1441047256048,66.9578461191947,116.763339030148,116.514440957765,1.74011632259426
"4802","Mai",7,30,"invaded","pre_closure",7.351220664,0.075345193,0.611179317521847,0.595328229510114,97.5672152568512,87.4584292893457,87.4185633616589,136.887699643188,136.83979058195,1.56534018999867
"482","Tri",5,22,"invaded","pre_closure",10.61920378,0.097918285,0.648379454955319,0.547295662833697,108.449650440671,124.441942246984,124.511013458553,193.702120848013,193.785002239368,1.55636836338077
"4844","Mai",7,19,"weeded","pre_closure",10.46466712,0.218365722,0.253310747417915,0.78220096249683,47.9226639792852,52.7820501206301,52.9303433029214,101.0237896685,101.241470049573,1.91273027401629
"4859","Mai",7,24,"invaded","pre_closure",10.92645993,0.149061119,0.377053983781047,0.683257591311409,73.3018778022188,70.0967845784401,70.2057093964392,125.533777120664,125.68344844133,1.79021691429138
"4865","Mai",7,24,"invaded","pre_closure",7.355956265,0.07530835,0.622560341578742,0.595307931850334,97.6778307451962,84.4945059377929,84.8419315236148,138.368629396237,138.804780639799,1.63603984665488
"4871","Mai",7,19,"weeded","pre_closure",10.89475907,0.195162921,0.280570550094383,0.750752361710802,55.8239188785251,56.6664450138148,56.5832235343012,105.794812756208,105.675474163754,1.86761141488683
"4959","Tri",5,22,"invaded","pre_closure",12.50744023,0.130841998,0.61504571802961,0.593642966751612,95.5919385303181,131.449296929781,131.502384524763,208.667098732454,208.73206753667,1.58728732023384
"4990","Tri",5,22,"invaded","pre_closure",12.07849609,0.131773586,0.585043650954374,0.609830186439485,91.6609804486917,118.473852533944,118.571529899455,202.065975710419,202.194390398348,1.70525243766191
"5015","Mai",7,20,"weeded","pre_closure",10.16626426,0.149802918,0.359533439983756,0.705017547301093,67.864260561333,63.1825036962783,63.209216993928,115.436386937811,115.473849141127,1.82685144086216
"5073","Mai",7,20,"weeded","pre_closure",10.84307142,0.186560044,0.301029051178602,0.741956713904201,58.1210809534329,60.4006659479778,60.3608918595462,113.227280872212,113.17002851204,1.87488993329282
"5077","Mai",7,20,"weeded","pre_closure",9.201127273,0.141935504,0.335526813454826,0.717968195613184,64.8261147753419,54.7242116930093,54.5284818197872,99.8870769923108,99.6124667872816,1.826796996045
"511","Mai",3,30,"invaded","pre_closure",7.560785669,0.124262387,0.276168413259821,0.736971967276021,60.8453277901381,40.0835335107227,39.9536971372981,72.0026199954189,71.8254142922283,1.79771634263045
"5115","Tri",5,19,"weeded","pre_closure",12.37349003,0.133964131,0.525998117049265,0.60646672736288,92.3642018026452,101.941298020866,102.025555094785,184.993817684452,185.111676802566,1.81436578934161
"5228","Tri",5,19,"weeded","pre_closure",8.05144007,0.062371127,0.751698874707813,0.472707925642096,129.089218958638,132.624179403184,132.638826421049,202.555622132161,202.572869906081,1.52725167563706
"543","Mai",3,30,"invaded","pre_closure",7.053447862,0.137246145,0.221362447522649,0.773764876564211,51.3926847417099,31.8727726385081,31.9160195566282,57.3942919631786,57.4533762084065,1.80014227985002
"5479","Tri",3,21,"weeded","pre_closure",11.88229882,0.133525777,0.56482317555943,0.610261691642914,88.988801166085,109.474792494545,109.963921520502,186.804274372581,187.453409529678,1.70468101662534
"583","Tri",3,23,"invaded","pre_closure",9.629140061,0.108066281,0.503472684422401,0.613797437392994,89.1040199764069,75.9507423519896,76.1958031941291,137.112775539806,137.457021422584,1.80399727623286
"5877","Tri",5,27,"weeded","pre_closure",10.70342709,0.099290376,0.642591179385,0.549342437385936,107.799240180136,125.489415729028,125.44307820945,211.469595074316,211.409379142097,1.68530127098054
"652","Mai",7,30,"invaded","pre_closure",8.225997185,0.089862942,0.500384589781175,0.616848343011734,91.5393709789737,74.6998412667969,74.2869913598335,126.972309089468,126.432534582791,1.70194716825148
"631","Mai",5,3,"weeded","pre_closure",9.285244518,0.137449886,0.379407802502775,0.690785078285522,67.5536720197789,59.090701045274,59.0431650812224,103.96709981224,103.903601472541,1.75979050800557
"6507","Tri",7,12,"invaded","pre_closure",13.10288945,0.131348588,0.51534913541677,0.576187937686184,99.7566068239729,100.861875381838,100.916932548995,174.960360194197,175.033043846415,1.73442691355522
"682","Mai",7,23,"invaded","pre_closure",19.48824075,0.153409562,-0.158828913897524,0.818144965093538,127.034068124124,67.5752155793861,67.4430915681666,120.609099989767,120.427942749661,1.78562310756383
"7574","Tri",7,12,"invaded","pre_closure",13.28578143,0.151334394,0.40508741095255,0.622483921737477,87.7908919369644,80.2581021274198,80.1889298788538,158.60482816529,158.500748113585,1.97659138677921
"860","Mai",7,28,"invaded","pre_closure",10.45538049,0.127718407,0.415643618118488,0.650069382276091,81.8627536593061,72.3674667060906,72.3497606666567,126.940510151576,126.916665043462,1.75420988091745
"flag2_mai","Mai",5,3,"weeded","pre_closure",10.82086308,0.153082789,0.332967927591868,0.693437138496312,70.686346588577,60.0186553146891,60.115978500647,106.449432380055,106.580382237393,1.7729127079957
"1021","Mai",3,24,"invaded","pre_closure",9.43550077,0.156698312,0.256998245521175,0.724791336060073,60.2144378555909,43.5831388355801,43.6922333806564,76.2485119075743,76.3932649522502,1.74844037581451
"1153","Mai",7,32,"weeded","pre_closure",8.134168374,0.107686801,0.401911241557897,0.675235285938203,75.5354258689512,56.4413478986133,56.3510831274573,98.8526074937187,98.7311746885043,1.75207235085774
"1159","Mai",7,31,"weeded","pre_closure",11.48315241,0.181209419,0.312859140748982,0.716181988630119,63.3695117691426,58.760992967649,58.6819957204972,106.045671958354,105.936174529343,1.80525855040647
"1374","Tri",5,10,"invaded","pre_closure",11.43326406,0.141725516,0.452437876415855,0.659646541668925,80.671881695601,82.0873786611337,82.1428849021784,151.743513415671,151.822608394134,1.84827460801912
"141","Mai",3,13,"weeded","pre_closure",11.31508766,0.164866201,0.306110013985996,0.695710282433746,68.6319426987949,58.5990963827616,58.213396014561,102.567077645921,102.053587648262,1.75309455615225
"1647","Tri",7,11,"invaded","pre_closure",3.416657407,0.097454015,0.881190719775723,0.698624105935809,35.0591754172468,112.838106422859,112.537599080927,180.494097110912,180.127891460336,1.60060186934328
"1669","Tri",7,11,"invaded","pre_closure",14.51949119,0.173981927,0.477517830932257,0.636739702730239,83.4540198534529,103.317603871454,103.221895419119,182.768336231041,182.639424007222,1.76938645880934
"1739","Tri",5,14,"weeded","pre_closure",12.35615426,0.124491626,0.515505169492145,0.579474698728193,99.2528948091657,102.112832340967,102.093418149397,180.09849956493,180.072096238291,1.76379730938958
"1795","Tri",5,14,"weeded","pre_closure",12.32494683,0.140087396,0.489343263219644,0.623427272890348,87.9804120993155,93.6594822540188,93.6857328564735,166.626080425675,166.662085692817,1.77894841200787
"1817","Mai",7,32,"weeded","pre_closure",13.92293903,0.250542981,0.276664021996665,0.742863796561864,55.5710600010782,71.29365886681,71.2796751611223,132.135098623478,132.115200908494,1.85347647291963
"1827","Tri",7,8,"weeded","pre_closure",1.685088751,0.265677431,0.942104738305642,0.875731845935274,6.34261158223861,105.922191531091,105.88850331468,215.078980509232,215.026906553375,2.0306917164969
"1851","Tri",7,8,"weeded","pre_closure",13.72632147,0.15115469,0.522787516824588,0.609478616372231,90.8097623037697,107.340419273842,107.586425892999,193.956360526157,194.294467271052,1.80593848767027
"2131_tri","Tri",7,11,"invaded","pre_closure",9.934184237,0.081273207,0.646013510260027,0.49491118780857,122.231970457373,113.431642881212,113.382216534381,195.744897545894,195.679964939807,1.72584353103091
"2268","Mai",3,18,"invaded","pre_closure",10.53298045,0.182500348,0.285767571947984,0.739833469415794,57.7148513163383,53.7642003672056,53.8758945187019,99.2464437736947,99.4028383926068,1.8450336515174
"2289","Tri",7,11,"invaded","pre_closure",15.03946649,0.16171153,0.532958053047821,0.598526819550224,93.0018192889524,118.870811434747,118.890146210346,201.537532639981,201.562483404241,1.69536744489849
"2310","Mai",3,4,"invaded","pre_closure",8.566985343,0.121472262,0.344327089306427,0.693357366497856,70.5262683179474,47.3940738386401,47.3375557579631,81.7020788929105,81.6280991080008,1.72438347948012
"2329","Tri",3,20,"weeded","pre_closure",11.30115501,0.113373987,0.620058279795769,0.569070667977844,99.6803174082605,117.014534951148,116.955732082438,185.363361061519,185.290772275938,1.58428124023313
"235","Mai",7,34,"invaded","pre_closure",9.561452037,0.115646947,0.467350509651187,0.648361111949937,82.6779459815744,65.8953128847816,65.8334802815006,105.991039758511,105.914663478543,1.60882674021877
"2546","Mai",7,33,"weeded","pre_closure",6.417388368,0.060805529,0.689777809759846,0.565496512353978,105.539553286347,86.8327460939217,86.5627160734075,120.570335465369,120.282179884491,1.38953795976652
"2563","Tri",5,16,"invaded","pre_closure",13.10096192,0.12722373,0.546133707759455,0.563632646201603,102.975772837347,109.305529255816,109.424444150312,201.42416268598,201.593056783994,1.84230368588461
"2573","Tri",5,31,"weeded","pre_closure",11.41146449,0.149786527,0.424844306264324,0.6711479015495,76.1848526603464,77.9658677904848,78.0882096096742,143.021651789997,143.194595856171,1.83375437306006
"2616","Mai",5,36,"invaded","pre_closure",5.4085162,0.155748083,0.628776277020913,0.73975336586561,34.7260530969103,51.5114740807895,51.788803077738,90.6161065509136,90.9857810825491,1.75686201795346
"2662","Mai",5,36,"invaded","pre_closure",10.72873643,0.156451357,0.354730288646043,0.689550980905427,68.5755408947971,60.0235848474591,60.0376397654794,106.530755202739,106.549687457256,1.77471479347728
"2912","Tri",5,11,"invaded","pre_closure",14.8357365,0.195182574,0.44650064227617,0.672285350229637,76.0095340273564,103.726437067757,103.783929936563,194.303871426815,194.386894433777,1.87299608477531
"2927","Tri",7,14,"weeded","pre_closure",13.39094691,0.15014503,0.520513943513316,0.616519445063299,89.1867477065341,104.907227841873,104.914017861258,176.731979946004,176.740686744658,1.68462413648467
"2996","Tri",7,14,"weeded","pre_closure",8.980399826,0.079476916,0.630072990704542,0.531923135283156,112.99381352442,98.7276310938135,98.6293597656626,168.138807131804,168.011373818714,1.70346207476048
"3071","Tri",7,8,"weeded","pre_closure",14.98949048,0.161360894,0.525026387250421,0.598829543320901,92.8941957894705,117.114212414925,117.227802178337,207.344722131972,207.497751026721,1.77003873800395
"3427","Tri",7,35,"invaded","pre_closure",9.459114046,0.108760238,0.539320129617522,0.63181236151773,86.9721712635458,78.5859621838796,77.7859596120708,135.875448375537,134.819039970829,1.73320533221149
"3539","Mai",7,31,"weeded","pre_closure",4.341236727,0.209049894,0.770457742373741,0.790107587338349,20.7665100609905,69.0985033474498,69.0227763058956,128.400945097544,128.292876159356,1.85870350376501
"3643","Mai",3,12,"invaded","pre_closure",9.786999265,0.209068955,0.226495821892979,0.783075384742892,46.8123029791774,45.7619305923608,45.6061962302505,81.8356969829229,81.6240828663561,1.78975862083001
"4105","Tri",5,10,"invaded","pre_closure",13.47562771,0.155224021,0.509014129554135,0.626041905975825,86.8140615298195,105.704758293174,105.708390990244,188.962978765889,188.967985858112,1.78763468148477
"4177","Tri",5,14,"weeded","pre_closure",12.1739109,0.122523321,0.521592328631438,0.579410854108091,99.3599487888514,102.112832340967,101.930347166368,180.09849956493,179.850175180317,1.76444189763007
"42","Mai",7,36,"invaded","pre_closure",9.957399663,0.10983631,0.455413802317577,0.616718913278863,90.656720559895,71.6867309168201,71.8559776376033,120.419066588655,120.637140996602,1.67887411684829
"4250","Mai",3,2,"weeded","pre_closure",12.21542417,0.206249216,0.282869802927939,0.730728057179917,59.2265241386421,60.2684738770192,60.0938655003781,105.955427496415,105.722216099009,1.7592846660587
"43","Tri",5,9,"weeded","pre_closure",13.09090347,0.153907765,0.398090980976357,0.633697952167191,85.0568096418007,75.9288313998143,75.9655496727928,147.615818899181,147.670850483711,1.94391867260588
"4547","Tri",5,10,"invaded","pre_closure",14.8946045,0.175749399,0.484875558334112,0.631659833728379,84.7491063113109,105.598357081558,105.547089296342,184.849290822921,184.780082024454,1.75068856238803
"4781","Mai",5,23,"invaded","pre_closure",10.30739841,0.16619658,0.291831536378959,0.715693610549306,62.0193171845052,52.1564943998415,52.1941279795458,93.7323667655163,93.7836896489348,1.79682453332082
"4834","Mai",7,30,"invaded","pre_closure",9.269212474,0.1019603,0.470970678040143,0.616898461701632,90.91001570219,71.7439885795012,71.760313371433,121.485438653317,121.506658186397,1.69322920257435
"4874","Mai",7,28,"invaded","pre_closure",5.363233632,0.047323408,0.637213655603594,0.537855495471515,113.331517290555,64.7546290303148,64.7531257355756,106.844032560314,106.842128367064,1.64999182901784
"4883","Mai",7,35,"invaded","pre_closure",10.11377935,0.122718076,0.477356548880484,0.648471588856477,82.4147483374821,76.4182659511934,76.4141227903985,124.107489494207,124.102323847146,1.62407575086028
"4934","Tri",3,23,"invaded","pre_closure",20.78881586,0.15570227,-0.0190151042688873,0.670335743284999,133.51645971507,72.8224760387514,72.6490831768865,136.144904414635,135.892102812955,1.87052742953527
"4942","Tri",3,27,"weeded","pre_closure",13.85380139,0.155266711,0.44153174339563,0.616046885967775,89.2258314790992,82.7926236450127,82.8562147998106,158.67385128635,158.768775871993,1.91619634393865
"5030","Mai",3,24,"invaded","pre_closure",9.232821255,0.139375777,0.308757678910437,0.704946031428699,66.2440881316127,47.6909890951045,47.9388001938173,80.5627344195743,80.8799588836718,1.68715025317014
