"id","spp","plot","subplot","gm.trt","canopy","anet","gsw","l","ci.ca","iwue","vcmax","vcmax25","jmax","jmax25","jmax.vcmax"
"5052","Mai",5,36,"invaded","pre_closure",10.75396205,0.182379424,0.290974116279605,0.726178439520772,58.9647769147467,53.9580457946368,53.6490730052502,100.260201482357,99.8236478052181,1.86067796167604
"5069","Mai",3,24,"invaded","pre_closure",21.26943664,0.328069752,0.0268543264156321,0.774709255547813,64.8320563244124,75.6378863650594,75.70670890035,141.073109037481,141.170510199336,1.86470277535315
"5381","Tri",5,10,"invaded","pre_closure",15.17961154,0.159310952,0.530952480058757,0.589588783205211,95.2829127529161,117.773597187506,117.881170934503,211.231582240028,211.380296749881,1.79316420997658
"545","Mai",7,32,"weeded","pre_closure",8.942236413,0.120663449,0.359269314552466,0.682447622618269,74.1089077687478,52.3962437867555,52.1711509251737,93.3955063826662,93.0870256241008,1.78426245105481
"5657","Mai",5,23,"invaded","pre_closure",9.254566727,0.13231211,0.332051748691426,0.697477630360275,69.9449712275014,50.6625834189549,50.7978600295253,87.346823400473,87.5237005144075,1.72298007167105
"5904","Tri",5,9,"weeded","pre_closure",14.53834818,0.201105713,0.379545819146292,0.681269052238922,72.2920694948134,86.5243391321166,86.5393132333304,173.004378132954,173.027462180684,1.99940877406966
"6000","Mai",7,32,"weeded","pre_closure",10.38645518,0.13440446,0.426558788796671,0.664000177191437,77.2776080496138,74.3208962886195,74.2184133615831,130.053207713392,129.915469306567,1.7504479471103
"6027","Mai",7,32,"weeded","pre_closure",10.46683143,0.150901559,0.371221829993634,0.694499090954181,69.3619833974015,65.3944223182305,65.3087221285695,114.588312412495,114.472976546198,1.75279767870579
"6100","Mai",7,34,"invaded","pre_closure",7.586669497,0.06303157,0.624593082779844,0.50632765667334,120.363010107475,79.4162454535603,79.3148696236045,115.314135896748,115.2010820288,1.45245251710677
"614","Tri",5,11,"invaded","pre_closure",14.02064582,0.166233808,0.499024457641966,0.634881819987763,84.3429263197773,105.276278914787,105.520234406065,186.33368855981,186.666339018085,1.76900989718949
"632","Tri",7,8,"weeded","pre_closure",13.29474027,0.152281629,0.431613382294329,0.623749483720157,87.3036383791245,83.7171564136677,83.7307733177124,151.104644158392,151.123351226528,1.80487227381858
"6558","Tri",3,22,"invaded","pre_closure",12.02631641,0.119706454,0.530368045246116,0.564841366230897,100.465062727528,94.485034999309,94.902293071202,177.020307398494,177.628319980685,1.87169681819402
"6808","Mai",7,25,"weeded","pre_closure",9.230287051,0.13278156,0.401510662040016,0.696708720331252,69.5148260872971,62.2905608013005,62.3356589915425,110.360762650957,110.422086013761,1.77141122433216
"7147","Tri",5,9,"weeded","pre_closure",14.47001673,0.155405019,0.452139116795649,0.599673986580379,93.1116435177682,97.28755681066,97.3457160069359,189.008964026343,189.096066231679,1.94252067772768
"774","Tri",3,20,"weeded","pre_closure",11.7377127,0.138353794,0.452818811367235,0.625756667580891,84.8383868678007,79.9137796431222,80.0378196482719,144.668731750367,144.843574966667,1.80968916448731
"86","Tri",5,9,"weeded","pre_closure",11.54586785,0.158067323,0.338749123462726,0.682986004776944,73.0439893006855,63.328181579966,63.2874454180772,124.980732822787,124.918730612057,1.973831141182
"901","Mai",7,31,"weeded","pre_closure",13.27785182,0.228908955,0.300861496223698,0.734308307289255,58.0049470760111,68.6812870592391,68.7270098456739,135.535994734125,135.605246700686,1.97309976099916
"9412","Mai",3,3,"weeded","pre_closure",8.885797271,0.128453075,0.350486853574714,0.697993254283376,69.1754344611836,49.0882509141584,49.0519989854287,83.700666723836,83.6537382209076,1.70540936049839
"972","Tri",7,11,"invaded","pre_closure",12.27074435,0.121507783,0.582339713700744,0.572907930370027,100.987311652291,113.447867974974,113.61071640763,186.019261725511,186.222418321232,1.63912722505045
"flag_8","Tri",5,16,"invaded","pre_closure",12.33999092,0.123349028,0.543406935631126,0.576386204844925,100.041249777826,104.510435789673,104.3730458788,189.065833154543,188.874100814226,1.80960610303114
"flag3_tri","Tri",5,14,"weeded","pre_closure",11.79445672,0.124648669,0.519898164965372,0.598525877679897,94.6216017757879,95.3798565768767,95.4071357904739,164.613141097572,164.649438397452,1.725756014299
"3829","Tri",5,33,"weeded","post_closure",4.61443574980461,0.135520765536882,0.162937628612972,0.841758392047097,34.0496582315187,20.3135835607633,20.3689924900339,34.6908968156602,34.7561336364744,1.70632561495026
"5877","Tri",5,27,"weeded","post_closure",4.82148476957551,0.139832958095211,0.191799912920586,0.839739986219325,34.4803173390111,23.3555652267491,23.3419235842195,43.5075891342939,43.4900621484206,1.86317387217489
"2988","Tri",5,33,"weeded","post_closure",3.74526823039476,0.127950066402203,0.1228755276894,0.860930223632712,29.2713269770548,15.9896618686986,15.9923901244638,27.9564664790753,27.9597561508976,1.74831628876581
"2662","Mai",5,36,"invaded","post_closure",0.928410337294391,0.0132068117460442,0.874215999049215,0.70881422417811,70.2978398683146,27.8046340429629,27.8289115907831,47.2632127869993,47.2916702899663,1.69937189730515
"5381","Tri",5,10,"invaded","post_closure",5.14737750922843,0.205868047100498,0.108549454185216,0.876057583332093,25.0032852680419,21.942958781753,22.1868020256259,41.2626354996083,41.5784235033006,1.87401606843913
"4547","Tri",5,10,"invaded","post_closure",3.78359391254274,0.179691445941692,0.116360857294302,0.892411122875609,21.0560602521418,16.1099424329989,16.1046908565909,29.052041663489,29.0455099951823,1.80354346779003
"2563","Tri",5,16,"invaded","post_closure",3.24668840278419,0.072662396994074,0.352933268475322,0.802924177152324,44.6818235716746,33.2429786558339,33.1860966091797,61.1156621859712,61.0435255953177,1.8394307204672
"901","Mai",7,31,"weeded","post_closure",5.59346948134898,0.102833503619433,0.250582263340528,0.7630138809906,54.3934543166917,30.452686611503,30.5293240613953,47.4542702004931,47.5366348517684,1.55708114454716
"5151","Ari",7,31,"weeded","post_closure",3.16549844964502,0.0349168541768657,0.545570649516468,0.628151916804014,90.6581799611929,36.1882622510167,36.2373409696549,59.8553781671243,59.9113723273359,1.65330487072729
"275","Mai",7,34,"invaded","post_closure",1.20998295217201,0.00904340852408867,0.703480475159816,0.468373138707297,133.797223574387,17.6303697430464,17.6646595533927,32.9548445004189,32.9990528765841,1.86808315081545
"2229","Mai",7,32,"weeded","post_closure",5.54696831021327,0.0875323009941181,0.293534688442364,0.728440738902755,63.3705300467996,29.2742029455594,29.2977112342427,45.9099420205743,45.9353744135031,1.56788269384724
"1159","Mai",7,31,"weeded","post_closure",4.6871488509951,0.0719283391809845,0.312008232801056,0.722936060431595,65.164146765594,27.649195275101,27.6467269355934,39.010556910374,39.0081542175804,1.41095017534824
"6808","Mai",7,25,"weeded","post_closure",4.02853399028709,0.0472709729632864,0.446190624280718,0.647291110989545,85.222150883501,32.1340329067449,32.1098277386948,54.2733961441746,54.2451889340868,1.68936405936296
"2546","Mai",7,33,"weeded","post_closure",6.028105386115,0.090672498054412,0.331312603219905,0.716205217199685,66.4821805449495,38.2848815473643,38.1272759925701,61.6442940798698,61.4691269807008,1.61220872408192
"4632","Mai",7,35,"invaded","post_closure",3.64154506944933,0.0512653444160672,0.34897940877247,0.702564489042674,71.0332703491606,22.610497017391,22.6060411329367,34.8349975380855,34.8302612377911,1.54075014873099
"3427","Tri",7,35,"invaded","post_closure",4.269558421254,0.051950081927403,0.35298004034132,0.652984759379928,82.1857880266761,23.1211566142945,23.155815311853,38.3734670259272,38.4131441261721,1.6588983634927
"3526","Tri",7,35,"invaded","post_closure",4.18135013160582,0.0516765181120446,0.369970114161992,0.653360856245355,80.9139292732504,24.4315509884671,24.5339737157438,39.6522477969185,39.7668705662806,1.62088991481888
"42","Mai",7,36,"invaded","post_closure",3.60190198987938,0.0292828799229807,0.628542486910511,0.495078202995501,123.003679943811,40.2616075330905,40.14034691213,68.2372439338931,68.095401954929,1.69643282117104
"652","Mai",7,30,"invaded","post_closure",3.50417105126503,0.0323760126321265,0.535531064822298,0.551048118578765,108.233558316192,30.1700035355143,30.1689644952451,45.3527339855078,45.3516564014254,1.50325532083056
"1997","Tri",7,24,"invaded","post_closure",3.64765172504775,0.0432959600348957,0.424677079553837,0.643077641472779,84.2492399315736,26.5673282542106,26.5984281157509,43.7784349729346,43.8137854354963,1.64723213134354
"5069","Mai",3,24,"invaded","post_closure",3.74769173451135,0.0485374345898505,0.354491248164034,0.678927348259963,77.2123983514987,22.7198153540191,22.8292430190515,38.8766626521069,39.005825445713,1.70859039930329
"1021","Mai",3,24,"invaded","post_closure",4.46195235670382,0.068688906069173,0.293178973653112,0.724549332483589,64.958850155663,25.5479110437066,25.509767637159,44.2683082636722,44.2226801869672,1.73355872213238
"5030","Mai",3,24,"invaded","post_closure",2.10656501065735,0.0159544845321087,0.556853228118901,0.469998134909214,132.035917952589,17.0269737191865,17.0427197508618,24.8776573616487,24.8935349515899,1.46065506653251
"2268","Mai",3,18,"invaded","post_closure",3.51261941299911,0.0416338685627435,0.464149590980769,0.652090041735691,84.369277567985,28.6522603449164,28.7543612056019,47.1648138228365,47.2807673855839,1.64429900033296
"2416","Tri",3,17,"invaded","post_closure",3.68979368939056,0.126344290965358,0.150418615165578,0.86140115296571,29.204277147768,18.3067268439055,18.2911761349881,34.7319446900851,34.711578576494,1.89772261336964
"54","Mai",3,16,"invaded","post_closure",1.97075265537838,0.0179776837085747,0.631389705762536,0.559031696708052,109.622167534208,24.5365192120172,24.6167149799824,40.5640200706552,40.6554927225375,1.65154013261304
"untagged_p3_sub17_q1","Tri",3,17,"invaded","post_closure",3.3120053138193,0.0875471748090949,0.195504081208709,0.829035931294207,37.8310930197513,17.8742414584194,17.8247717975896,32.0609523781357,31.9996844271309,1.79523669590306
"untagged_p3_sub12_q4","Tri",3,12,"invaded","post_closure",4.07266975047735,0.105127453681447,0.181816935925857,0.824619686308936,38.7403062459611,20.2795636708863,20.2646024891559,36.6893461666094,36.6706617020418,1.80959195827628
"5657","Mai",5,23,"invaded","post_closure",4.59200200946812,0.114368494856671,0.227821170070477,0.818814778991158,40.1509350562226,26.2392771152656,26.2160754963265,49.0829507819928,49.0529838683631,1.87110324255957
"6867","Ari",5,9,"weeded","post_closure",2.56954627622675,0.0355320645812368,0.495605943735805,0.699072365631693,72.3162671944381,27.8736318761873,27.8867952545578,49.4504724963956,49.466594314022,1.7738357477967
"5052","Mai",5,36,"invaded","post_closure",3.3773100732259,0.054437573569568,0.0938662281047814,0.736989016477626,62.0400552737696,21.0719750195692,21.0406387456584,41.5388481216808,41.4961926355959,1.97219262861772
"2671","Ari",5,19,"weeded","post_closure",4.055470965,0.066546089,0.238847008198556,0.736131928274747,60.9422886595184,17.8836270437204,17.8413243226603,30.7436571973522,30.6934886007061,1.72035932118124
"5115","Tri",5,19,"weeded","post_closure",6.043359586,0.144787652,0.185030178581342,0.811071795833669,41.7394681281246,24.7957001745073,24.9040554777769,48.792081278414,48.9390473061035,1.96510352901254
"5337","Ari",5,25,"weeded","post_closure",6.335032886,0.107808324,0.271079623296048,0.745188613047318,58.7620014016728,32.8782836258109,32.9148221143602,56.8736470303312,56.9172308564235,1.72922796479558
"2547","Tri",5,19,"weeded","post_closure",5.298126851,0.124535122,0.225567261862845,0.808708122852335,42.5432341167177,28.0354824440418,28.0601634185077,57.8241031633345,57.8592065238093,2.06196969208123
"2508","Tri",5,21,"weeded","post_closure",4.590147772,0.09812845,0.261019157022566,0.793421468144703,46.7769313792279,27.3746693519383,27.2927208529156,53.802843053902,53.6917222063213,1.96725429082991
"3004","Tri",5,21,"weeded","post_closure",4.875041966,0.101241239,0.250389674352652,0.787763974922307,48.1527292055365,26.7820772680991,26.790471563388,55.1640319076968,55.1759556515427,2.0595365602652
"4990","Tri",5,22,"invaded","post_closure",5.247995538,0.131254379,0.205861758010827,0.818682142259494,39.9833939102329,24.2114277874007,24.224680001642,49.4911878268032,49.5098688100594,2.04377803160676
"482","Tri",5,22,"invaded","post_closure",4.243861653,0.076053966,0.298689341359362,0.759544714505926,55.8006620325362,26.3173384483981,26.3262298275976,47.8129072032924,47.8240472658511,1.81659309285971
"4959","Tri",5,22,"invaded","post_closure",5.402678416,0.11900292,0.251665298839611,0.797596326320987,45.3995449523423,30.3494775916362,30.318817959007,59.9251250590367,59.8833695284072,1.97512217030932
"4414","Tri",5,22,"invaded","post_closure",5.624384689,0.118934007,0.360213472327376,0.79026472374173,47.2899621468232,46.3113371065407,46.3679567313754,88.5523290801609,88.6269819278258,1.91138424410786
"4431","Tri",5,23,"invaded","post_closure",4.861803126,0.139992967,0.151800290993983,0.839085252129571,34.7289098173053,20.5527983998111,20.5701097993733,52.483392115988,52.5138760297475,2.55292152263316
"5404","Ari",7,7,"weeded","post_closure",4.90950558377333,0.0573756011416127,0.317632953897222,0.645276780215752,85.5678282421101,22.2511225459356,22.2240705074222,37.1502343689132,37.1190694955267,1.67021921043357
"5176","Ari",7,7,"weeded","post_closure",2.91849452632731,0.0206769180027273,0.590378031829884,0.437513874497208,141.147463366753,20.9946326423456,20.9690193946709,35.0889342400279,35.0593961427072,1.67196164412043
"6890","Ari",7,7,"weeded","post_closure",1.21807524424955,0.0174534413551543,0.862966815857273,0.710892556757274,69.789975481817,50.6799806016834,50.8504269673965,67.4643987423495,67.6208681505417,1.32979941729689
"5253","Ari",7,8,"weeded","post_closure",3.46350503719618,0.0550825606520838,0.386335058453565,0.731173803417933,62.8784318701631,27.5407029030111,27.4973531304713,50.3631504655986,50.3084488493675,1.82957423613322
"2438","Ari",7,14,"weeded","post_closure",3.37043008458876,0.0604981469864422,0.367364063879542,0.759301246396045,55.7112945185591,27.2272419557341,27.2825589195093,50.6057371217086,50.6766510090071,1.85747426253221
"2996","Tri",7,14,"weeded","post_closure",4.6762159272725,0.0725805874040803,0.372305229771982,0.72558443403683,64.4279151564102,36.838799457742,36.818257798507,62.9092539281041,62.8850512135774,1.70798552060026
"1851","Tri",7,8,"weeded","post_closure",4.78673157717498,0.0695771872137948,0.394047846011239,0.708692379040767,68.7974287098794,37.0651354780624,37.1012733128998,66.3289517526828,66.3735620115019,1.78898339827125
"3071","Tri",7,8,"weeded","post_closure",4.90324795443458,0.090610821394837,0.247072383766571,0.764974544379635,54.1132712291467,30.0813958267642,30.13327616455,50.1672364860695,50.2269151041974,1.66682556619205
"784","Ari",7,1,"weeded","post_closure",6.41892783461789,0.100921160476142,0.286773290636089,0.727064117769702,63.6033890646287,34.6875466882187,34.5972056398105,60.4379037615934,60.3292729226629,1.74376143410966
"3785","Ari",7,4,"invaded","post_closure",7.21873972792719,0.144429293864693,0.21697722136492,0.780416972074971,49.981132876617,33.7664073810283,34.1852867154498,56.9541732384083,57.4408431477782,1.68027969535263
"421","Ari",7,4,"invaded","post_closure",7.34500400060214,0.129277932521664,0.217200494694168,0.754028702614702,56.8156053963138,40.5475750508002,40.7359682141178,70.2834331159687,70.5085903905654,1.73086816103046
"818","Ari",7,16,"invaded","post_closure",5.60679089746664,0.0751665728001212,0.373861912822444,0.68723643225865,74.5915463297217,38.7272441194346,38.9304068004145,67.8096179593701,68.0548732259402,1.7481161595572
"5488","Tri",3,1,"weeded","post_closure",5.15649373862938,0.159261046660869,0.167333348770631,0.847741722988122,32.3776205590915,23.5548382621151,23.5227454750581,48.6182643773251,48.5725350622433,2.06491776709255
"4250","Mai",3,2,"weeded","post_closure",4.01648274134635,0.0999527600720971,0.178778359158852,0.818957898704956,40.1838102164384,16.4659122301818,16.3438538261216,32.3903610668187,32.2244787974389,1.97165730556988
"5184","Mai",3,13,"weeded","post_closure",3.91708357885991,0.0598250999876879,0.30650511542606,0.722997676467813,65.4755876658134,21.9183619942921,21.9049525763199,40.7395171353119,40.7223125528385,1.85904591260613
"141","Mai",3,13,"weeded","post_closure",2.63536133250938,0.0287950042169503,0.539444032581065,0.626215959636409,91.5214775679062,25.9138306073712,26.0393163006925,44.2107432359006,44.3584209949032,1.70351711552901
"774","Tri",3,20,"weeded","post_closure",4.42878299584637,0.125358227023068,0.212008894237416,0.837360758909015,35.329017496645,24.3109930351419,24.3539597347159,52.2249091488779,52.2886036327275,2.14702677520615
"5479","Tri",3,21,"weeded","post_closure",5.65883629545653,0.124865068516998,0.185164237150361,0.797750206213567,45.3196107019009,22.9018755879743,22.8578819233853,49.7942444528646,49.7282059753145,2.17553866723053
"3643","Mai",3,12,"invaded","post_closure",3.44899130863986,0.0341225018983596,0.413608527462574,0.588355910130075,101.076741644365,20.1562899559064,20.0934281215121,39.3158579062453,39.2311918675132,1.95243895816424
"3993","Mai",5,3,"weeded","post_closure",4.54558044256544,0.0605731419898157,0.402319174153119,0.685927919642062,75.0428373573505,32.2726120145854,32.2918450083895,55.6011962400594,55.6240711718364,1.72254236812375
"631","Mai",5,3,"weeded","post_closure",5.94316782318752,0.0929242489251167,0.384002072127914,0.726231234820917,63.9571252061111,44.7607863718387,44.8040766564275,83.2029254933871,83.2584741618009,1.8582789865363
"flag2_mai","Mai",5,3,"weeded","post_closure",4.29806315006099,0.0798313339030931,0.315191263741607,0.766843992315189,53.8393001835393,28.3318117367348,28.3118716804928,52.8820213698252,52.8563236251663,1.8669314491696
"2215","Ari",5,8,"weeded","post_closure",4.81915759168977,0.0703090791036492,0.386059053357945,0.710167821402243,68.5424649722036,36.4367368341896,36.4970449395116,64.4164782131349,64.4900713595961,1.76699432697849
"flag2_tri","Tri",5,14,"weeded","post_closure",6.55883400978807,0.0978842487826095,0.269772187190881,0.713524461136469,67.0060207986531,30.6203859403395,30.6659596591993,48.7117668773066,48.7617576463386,1.59009397352125
"flag3_tri","Tri",5,14,"weeded","post_closure",4.77211290491802,0.112555546016949,0.215862453104229,0.809851786922456,42.3978477630895,22.5188234122745,22.440190440598,42.5040530320866,42.4016495129755,1.88954053777833
"4177","Tri",5,14,"weeded","post_closure",4.60603381844084,0.104326098577701,0.235586075557128,0.803688322396567,44.1503504994037,23.6356300904175,23.667405343603,46.6963990394374,46.7396868141481,1.97485470568413
"7147","Tri",5,9,"weeded","post_closure",4.48019945305892,0.115524308290098,0.215817875690393,0.823972694110662,38.7814436578014,22.1493182046835,22.1394023584725,42.387780635196,42.3746927781109,1.91399442911766
"43","Tri",5,9,"weeded","post_closure",4.43832381063237,0.0957772481962282,0.251184001632858,0.795339202339653,46.3400639945214,23.7533565507176,23.7424256234835,44.3202182690089,44.3061515426779,1.86611731443543
"2912","Tri",5,11,"invaded","post_closure",4.19666985531084,0.149474038016087,0.169397409195314,0.865103262189333,28.076245955563,19.2870289866259,19.2219746975767,44.0617080760913,43.9591686344787,2.28692261466875
"1374","Tri",5,10,"invaded","post_closure",4.72159072415199,0.137418071719449,0.216842547803631,0.840693281823647,34.3593143541668,24.5224624156806,24.5363863611586,49.4140444270122,49.4333931061009,2.01469737142526
"4844","Mai",7,19,"weeded","post_closure",3.95049018635375,0.0381278592436929,0.409108657977205,0.57942883793379,103.611644207568,21.565698785116,21.7789317310979,38.2217614701911,38.482164012563,1.76694451719203
"4871","Mai",7,19,"weeded","post_closure",5.72292677543467,0.0746714907269641,0.284927819584903,0.680983889153892,76.6413890993622,24.7375684644266,24.761719970119,35.6551612700163,35.6791741696976,1.44090047915706
"2666","Mai",7,20,"weeded","post_closure",6.03708462293291,0.0804388445649869,0.333570359065068,0.687427499539571,75.0518565449498,31.0776234802076,31.1305530485506,53.9020743649446,53.965395834578,1.73351869947233
"5077","Mai",7,20,"weeded","post_closure",3.92778018436196,0.048599759700221,0.343687248845342,0.669055758482514,80.8189219162765,19.2737435222746,19.2796896915377,29.6283280276945,29.6346339718803,1.53709081660623
"4874","Mai",7,28,"invaded","post_closure",6.47053346101502,0.0686976769602518,0.424961048834432,0.614306389660413,94.1885336931967,40.8094692249572,41.0747893196668,68.0344121642238,68.3393198153741,1.66377773196886
"682","Mai",7,23,"invaded","post_closure",4.96033105645985,0.032579982773679,0.465377890186625,0.507391041639342,152.250880269564,38.2995368236486,38.2780727387718,64.1053164287669,64.0805289388686,1.67407929276339
"2265","Mai",7,23,"invaded","post_closure",5.76531386716819,0.0458808501067053,0.528560277319769,0.49438497375037,125.658392417747,41.29376627178,41.3614942187417,61.5694496054498,61.639103774102,1.49025331261297
"4859","Mai",7,24,"invaded","post_closure",5.40560114097769,0.0478529875105938,0.480755614034743,0.544685761408349,112.962668000216,36.3430592728281,36.308513367958,57.1013380706876,57.0638871492135,1.57163931695347
"3581","Mai",7,23,"invaded","post_closure",1.91760609086634,0.014837742644423,0.658712574979884,0.489261288030012,129.238398105463,19.0129437376926,18.9709118177672,39.7007167920633,39.6401494193218,2.08952262285025
"179","Mai",3,30,"invaded","post_closure",1.50165177575691,0.0168352735114173,0.574661800749174,0.636886249866138,89.1967555346531,17.2207355633801,17.2307921635739,38.5729004146525,38.5884472528029,2.23950511888707
"untagged_p3_sub22_q4","Tri",3,22,"invaded","post_closure",4.46820882603584,0.112314447637667,0.189451817438861,0.820568786615109,39.7830280967106,23.1117380349876,23.2415212765702,41.3341730596144,41.4942678337006,1.78535076684206
"6558","Tri",3,22,"invaded","post_closure",4.25987048672771,0.143730285434375,0.146756781894263,0.859278429628469,29.6379463371531,21.8626366695737,21.8692806550796,40.6703160814126,40.6788466793345,1.8600907510822
"1686","Tri",3,6,"invaded","post_closure",2.60228250689903,0.129481485533307,0.135213951405205,0.897171762697914,20.0977189609833,15.5085033979424,15.5230279122435,29.60067213467,29.6198047391825,1.90812030401752
"1926","Tri",3,5,"invaded","post_closure",3.18739562849506,0.11676385817009,0.142406158590282,0.869342501330587,27.2977929853258,18.4429818044732,18.4344716693798,29.367489320784,29.3581354740722,1.59256722951475
"2616","Mai",5,36,"invaded","post_closure",4.93332886861929,0.0652274134882632,0.294118424657355,0.68268710549599,75.632753236597,21.4341827040597,21.3903766593269,36.5320220457114,36.4804623910763,1.70546143118848
"1476","Mai",5,23,"invaded","post_closure",1.26301933637161,0.0154858487458138,0.433891310704112,0.666137707697454,81.5595810796638,9.61170834253245,9.62350807821458,1e+06,1000847.42169538,104000.268255718
"4781","Mai",5,23,"invaded","post_closure",4.80479126237351,0.0839698989188262,0.288197550561994,0.753117383668155,57.2204006940428,26.1895741278694,26.1677378095659,48.4193253436343,48.391450538069,1.84927909665844
