date,solar.rad.wm2,precip.mm,wind.direction.degrees,wind.spd.ms,gust.speed.ms,air.temp.c,vapor.pressure.kpa,atm.pressure.kpa,min.airtemp.c,max.airtemp.c,rh.degc,max.precip.rate.mmhr,vpd.kpa
2023-05-15 10:00:00,83.8,0,41,0.59,1.92,14.6,0.68,99.05,13.2,15.8,14.8,0,0.98
2023-05-15 11:00:00,89.5,0,65.8,0.56,1.91,16.6,0.708,99.03,15.4,17.9,16.7,0,1.18
2023-05-15 12:00:00,216,0,60.6,0.49,1.45,18.2,0.761,98.97,16.6,19.7,19.2,0,1.32
2023-05-15 13:00:00,82.2,0,70.3,0.51,1.66,20.1,0.752,98.88,19.3,21,20.3,0,1.6
2023-05-15 14:00:00,79.8,0,150.5,0.33,1.15,21.2,0.777,98.78,20.4,21.8,21.5,0,1.74
2023-05-15 15:00:00,63.3,0,112,0.36,1.26,22,0.808,98.69,21.5,22.4,22.2,0,1.83
2023-05-15 16:00:00,52.3,0,119.2,0.36,1.39,22.6,0.803,98.6,22.1,23.1,22.8,0,1.93
2023-05-15 17:00:00,31.8,0,164.3,0.31,0.88,22.7,0.79,98.53,22.2,23.1,22.7,0,1.97
2023-05-15 18:00:00,18,0,173.2,0.28,0.9,22.8,0.741,98.47,22.3,23.1,22.6,0,2.03
2023-05-15 19:00:00,10.8,0,130.8,0.3,0.69,22.2,0.805,98.41,21.3,22.7,22.2,0,1.88
2023-05-15 20:00:00,0.6,0,26.8,0.29,0.68,20.4,0.907,98.37,18.9,21.7,21,0,1.49
2023-05-15 21:00:00,0,0,2.8,0.32,0.86,17.4,0.977,98.36,15.9,19,18.5,0,1
2023-05-15 22:00:00,0,0,14.3,0.41,0.93,14.7,0.942,98.37,13.7,15.9,15.7,0,0.73
2023-05-15 23:00:00,0,0,349,0.44,0.91,12.9,0.885,98.37,12.2,13.7,13.6,0,0.6
2023-05-16 00:00:00,0,0,14.4,0.64,1.01,11.6,0.853,98.31,10.9,12.3,12.2,0,0.51
2023-05-16 01:00:00,0,0,70.5,0.27,0.68,10.5,0.832,98.24,10.1,11.1,11.1,0,0.44
2023-05-16 02:00:00,0,0,355,0.42,1.13,9.6,0.838,98.18,9,10.2,10.1,0,0.36
2023-05-16 03:00:00,0,0,13.3,0.86,1.15,8.7,0.832,98.11,8.3,9.2,9.2,0,0.29
2023-05-16 04:00:00,0,0,43,0.6,1.22,8,0.814,98.06,7.6,8.4,8.4,0,0.26
2023-05-16 05:00:00,0,0,41.1,0.22,0.52,7.3,0.806,98,6.9,7.8,7.7,0,0.22
2023-05-16 06:00:00,0,0,31.3,0.4,0.94,6.7,0.812,97.93,6.5,7.1,7.1,0,0.17
2023-05-16 07:00:00,5.9,0,23.4,0.66,1.05,6.6,0.836,97.88,6.4,6.9,6.8,0,0.14
2023-05-16 08:00:00,29.6,0,70.7,0.31,2.59,7.6,0.9,97.84,6.8,8.9,7.5,0,0.15
2023-05-16 09:00:00,55.3,0,47.9,0.52,1.03,10,1.047,97.79,8.6,11.7,9.6,0,0.18
2023-05-16 10:00:00,67.6,0,44.6,0.45,1.12,13.5,1.257,97.72,11.6,15.5,12.9,0,0.29
2023-05-16 11:00:00,82.7,0,40.2,0.42,0.93,17,1.207,97.63,15,18.7,16.4,0,0.72
2023-05-16 12:00:00,139.6,0,44.6,0.31,1.11,19.2,1.076,97.55,17.7,20.5,19.5,0,1.15
2023-05-16 13:00:00,85.6,0,199.9,0.34,1.14,20.9,1.04,97.46,20.2,21.5,21.1,0,1.43
2023-05-16 14:00:00,78.5,0,179.9,0.36,2.73,21.6,1.047,97.37,20.9,22.1,22,0,1.53
2023-05-16 15:00:00,62.6,0,170,0.34,1.45,21.9,1.087,97.28,21.4,22.3,22.2,0,1.54
2023-05-16 16:00:00,55.9,0,155.9,0.36,0.95,21.7,1.17,97.18,21.1,22,22.1,0,1.42
2023-05-16 17:00:00,42.2,0,193.8,0.21,0.69,21.3,1.161,97.09,20.9,21.7,21.6,0,1.38
2023-05-16 18:00:00,29.8,0,356.8,0.37,1.43,20.3,1.301,97.05,19.4,21.5,21,0,1.09
2023-05-16 19:00:00,18.7,0,15.8,0.38,1,19.4,1.377,97.06,19,19.9,19.8,0,0.87
2023-05-16 20:00:00,5.5,0,53.9,0.28,0.81,18.6,1.371,97.05,18.2,19.2,18.8,0,0.78
2023-05-16 21:00:00,0,0,61,0.22,0.56,17.6,1.363,97.06,16.9,18.4,17.9,0,0.64
2023-05-16 22:00:00,0,0,3.7,0.38,0.76,16.6,1.397,97.08,16.2,17.1,16.7,0,0.49
2023-05-16 23:00:00,0,0,21,0.57,0.88,15.9,1.454,97.11,15.6,16.3,16,0,0.35
2023-05-17 00:00:00,0,0,42.8,0.28,0.69,15.2,1.451,97.11,14.9,15.7,15.4,0,0.28
2023-05-17 01:00:00,0,0,72.5,0.22,0.61,14.6,1.421,97.11,14,15,14.8,0,0.23
2023-05-17 02:00:00,0,0,1.1,0.36,0.89,13.9,1.392,97.11,13.7,14.2,14,0,0.19
2023-05-17 03:00:00,0,0,11.2,0.54,0.93,13.3,1.376,97.12,12.8,13.8,13.5,0,0.15
2023-05-17 04:00:00,0,0,31.3,0.56,0.97,12.2,1.314,97.17,11.5,13,12.7,0,0.11
2023-05-17 05:00:00,0,0,40,0.36,1.04,11,1.224,97.23,10.3,11.6,11.6,0,0.09
2023-05-17 06:00:00,0,0,19.4,0.78,1.22,9.9,1.13,97.31,9.2,10.6,10.4,0,0.09
2023-05-17 07:00:00,6,0,32.9,0.91,1.35,9.4,1.069,97.42,9.1,9.8,9.6,0,0.11
2023-05-17 08:00:00,40.5,0,38,0.6,2.13,10.1,1.014,97.53,9.5,10.5,10.1,0,0.22
2023-05-17 09:00:00,69.5,0,141.5,0.59,1.62,10.7,0.986,97.63,10,11.4,11.1,0,0.3
2023-05-17 10:00:00,81.2,0,51.8,0.61,1.71,11.8,0.962,97.71,10.9,12.7,12.2,0,0.42
2023-05-17 11:00:00,82.3,0,111.9,0.64,2.01,13.1,0.868,97.76,12.1,14.1,13.5,0,0.64
2023-05-17 12:00:00,241.2,0,129.3,0.53,2.48,13.9,0.785,97.81,12.6,15.2,15.4,0,0.81
2023-05-17 13:00:00,77.3,0,41.9,0.54,2.24,15.2,0.677,97.82,14.5,16,15.8,0,1.05
2023-05-17 14:00:00,76.2,0,357.6,0.57,3.78,15.9,0.586,97.83,15.2,16.5,16.3,0,1.21
2023-05-17 15:00:00,59.7,0,182.1,0.62,2.28,16.5,0.57,97.84,16.1,17,16.8,0,1.31
2023-05-17 16:00:00,48.4,0,167.8,0.56,2.59,16.8,0.515,97.86,16.4,17.2,17.2,0,1.39
2023-05-17 17:00:00,36.4,0,185.2,0.45,2.03,16.7,0.524,97.88,16.4,17,17,0,1.38
2023-05-17 18:00:00,24.5,0,178.5,0.45,2.14,16.4,0.534,97.92,16,16.8,16.6,0,1.33
2023-05-17 19:00:00,15.1,0,55.8,0.31,1.65,15.7,0.501,97.96,15.2,16.1,15.9,0,1.28
2023-05-17 20:00:00,5.4,0,67.6,0.37,1.39,14.7,0.492,98,13.8,15.4,15,0,1.18
2023-05-17 21:00:00,0,0,39.4,0.55,1.15,12.7,0.588,98.08,11,14.1,13.5,0,0.88
2023-05-17 22:00:00,0,0,81.1,0.35,0.84,10.3,0.608,98.19,9.4,11.4,11.2,0,0.64
2023-05-17 23:00:00,0,0,8.1,0.69,1.12,8.7,0.587,98.29,7.7,9.8,9.5,0,0.54
2023-05-18 00:00:00,0,0,47.1,0.5,1.1,7.4,0.576,98.32,6.7,8.3,8,0,0.45
2023-05-18 01:00:00,0,0,85.4,0.26,1.27,6.3,0.557,98.36,5.5,7,6.9,0,0.4
2023-05-18 02:00:00,0,0,10.1,0.76,1.29,5.3,0.547,98.4,4.8,5.9,5.9,0,0.34
2023-05-18 03:00:00,0,0,21.4,0.66,1.13,4.6,0.549,98.39,4.1,5.2,5,0,0.3
2023-05-18 04:00:00,0,0,63.7,0.43,1.15,4,0.539,98.38,3.5,4.4,4.4,0,0.27
2023-05-18 05:00:00,0,0,132.4,0.26,0.7,3.5,0.541,98.38,3.1,3.8,3.8,0,0.24
2023-05-18 06:00:00,0,0,105.6,0.34,0.57,3.3,0.55,98.41,3.1,3.6,3.5,0,0.23
2023-05-18 07:00:00,5.5,0,51,0.39,0.76,3.2,0.566,98.45,2.9,3.4,3.3,0,0.2
2023-05-18 08:00:00,39.9,0,62.6,0.42,1.23,4.4,0.612,98.5,3.3,6,4.2,0,0.22
2023-05-18 09:00:00,74.5,0,54.3,0.54,1.35,7.5,0.667,98.55,5.8,9.3,7,0,0.37
2023-05-18 10:00:00,75.2,0,50.8,0.55,1.39,10.5,0.71,98.57,8.8,12,10.2,0,0.56
2023-05-18 11:00:00,81.5,0,37.4,0.68,1.85,13.3,0.742,98.58,11.9,14.8,13,0,0.78
2023-05-18 12:00:00,201.3,0,36.7,0.61,1.87,15.3,0.797,98.56,13.7,16.8,16,0,0.94
2023-05-18 13:00:00,79.8,0,52.1,0.56,2.05,17.5,0.832,98.54,16.7,18.3,17.6,0,1.16
2023-05-18 14:00:00,79.1,0,47.7,0.53,1.9,19,0.864,98.49,18,20,19.1,0,1.33
2023-05-18 15:00:00,61.3,0,45,0.58,2.05,20.3,0.938,98.44,19.4,21.1,20.2,0,1.44
2023-05-18 16:00:00,49.6,0,101.4,0.44,1.93,21,0.988,98.41,20.5,21.4,21.2,0,1.49
2023-05-18 17:00:00,36.1,0,125.8,0.41,1.4,21.2,1.002,98.36,20.8,21.6,21.2,0,1.52
2023-05-18 18:00:00,21.3,0,143.2,0.32,1.02,21.4,1.052,98.33,20.9,21.7,21.3,0,1.5
2023-05-18 19:00:00,14.7,0,148.5,0.27,0.9,21,1.093,98.34,20.3,21.5,21,0,1.39
2023-05-18 20:00:00,4.6,0,29.3,0.36,0.68,19.5,1.138,98.33,18.2,20.6,19.9,0,1.12
2023-05-18 21:00:00,0,0,41,0.3,0.8,17.4,1.23,98.36,16.2,18.6,18,0,0.75
2023-05-18 22:00:00,0,0,22.3,0.55,1.01,15.8,1.224,98.43,15.1,16.6,16.2,0,0.57
2023-05-18 23:00:00,0,0,71.3,0.37,1,14.9,1.2,98.48,14.5,15.7,15.1,0,0.5
2023-05-19 00:00:00,0,0,83,0.35,0.73,14.3,1.221,98.49,13.8,15.2,14.5,0,0.41
2023-05-19 01:00:00,0,0,103.5,0.31,0.72,13.8,1.218,98.5,13.4,14.2,14,0,0.36
2023-05-19 02:00:00,0,0,41.2,0.44,1.03,13.3,1.208,98.47,13.1,13.9,13.4,0,0.32
2023-05-19 03:00:00,0,0,15.1,0.58,1.17,12.9,1.201,98.44,12.6,13.3,13,0,0.29
2023-05-19 04:00:00,0,0,28.9,0.75,1.25,12.7,1.209,98.42,12.4,13.5,12.8,0,0.26
2023-05-19 05:00:00,0,0,42.1,0.54,0.91,12.1,1.189,98.45,11.6,12.6,12.3,0,0.22
2023-05-19 06:00:00,0,0,82.4,0.49,0.71,11.6,1.177,98.48,11.2,11.9,11.7,0,0.19
2023-05-19 07:00:00,0.7,0,112,0.36,0.6,11.4,1.182,98.53,11.1,11.7,11.4,0,0.16
2023-05-19 08:00:00,9.7,0,65.8,0.44,0.94,12.2,1.239,98.55,11.6,13,11.8,0,0.18
2023-05-19 09:00:00,27.1,0,58.8,0.51,1.1,14,1.32,98.54,12.7,15.2,13.4,0,0.27
2023-05-19 10:00:00,16.1,0,98.8,0.33,0.74,14.6,1.362,98.56,14.2,15.2,14.6,0,0.3
2023-05-19 11:00:00,25.1,1.413,40.1,0.41,1.01,14.1,1.498,98.55,13.6,14.5,14.3,19.2,0.11
2023-05-19 12:00:00,25.6,0.647,2.8,0.32,0.81,14.6,1.603,98.56,14.3,14.8,14.5,1.8,0.05
2023-05-19 13:00:00,20.5,0.374,47.5,0.27,0.57,14.8,1.657,98.53,14.7,15.2,14.8,1.8,0.03
2023-05-19 14:00:00,26.4,0.068,332.5,0.2,0.43,15.4,1.728,98.47,15.1,15.9,15.3,1.2,0.02
2023-05-19 15:00:00,42.4,0.068,210.7,0.24,0.62,16.1,1.814,98.41,15.7,16.8,16,1.2,0.01
2023-05-19 16:00:00,48.9,0,173.5,0.28,0.61,17.3,1.956,98.34,16.6,18.1,17.1,0,0.01
2023-05-19 17:00:00,45.9,0,166.1,0.25,0.61,18.7,2.119,98.27,17.8,19.3,18.3,0,0.04
2023-05-19 18:00:00,23.1,0,201.8,0.33,0.65,19.1,2.182,98.23,19,19.4,18.9,0,0.03
2023-05-19 19:00:00,15.5,0,211.8,0.28,0.54,19.1,2.185,98.19,19,19.2,19,0,0.02
2023-05-19 20:00:00,2.6,0,144.2,0.15,0.37,18.9,2.176,98.16,18.6,19.1,18.8,0,0
2023-05-19 21:00:00,0,0,117.7,0.11,4.34,18.3,2.099,98.12,17.9,18.7,18.3,0,0
2023-05-19 22:00:00,0,0,138.5,0.15,0.58,17.7,2.019,98.12,17.3,18,17.7,0,0
2023-05-19 23:00:00,0,0,158.6,0.34,0.67,17,1.941,98.12,16.5,17.4,17.1,0,0
2023-05-20 00:00:00,0,0,152.4,0.27,0.59,16,1.822,98.1,15.6,16.7,16.3,0,0
2023-05-20 01:00:00,0,0,141.9,0.26,0.82,15.4,1.752,98.06,15.1,15.8,15.6,0,0
2023-05-20 02:00:00,0,0,100.6,0.3,0.77,15.4,1.74,98.03,15.1,15.8,15.3,0,0.01
2023-05-20 03:00:00,0,0,70.4,0.34,0.66,15.2,1.719,97.98,15,15.4,15.1,0,0
2023-05-20 04:00:00,0,0,100.2,0.37,0.87,15.2,1.705,97.91,14.8,15.9,15,0,0.02
2023-05-20 05:00:00,0,0,94.3,0.34,0.99,15,1.679,97.87,14.6,15.5,14.9,0,0.02
2023-05-20 06:00:00,0,0,31.4,0.36,0.73,14.8,1.64,97.86,14.6,15.1,14.7,0,0.04
2023-05-20 07:00:00,0,0,36.7,0.44,4.15,14.7,1.591,97.87,14.6,14.8,14.6,0,0.08
2023-05-20 08:00:00,1.4,0,18.8,0.39,0.66,14.8,1.609,97.87,14.6,15,14.6,0,0.07
2023-05-20 09:00:00,4.6,2.396,23.4,0.35,0.93,14.9,1.669,97.9,14.7,15.1,14.8,10.2,0.02
2023-05-20 10:00:00,13.3,2.038,50,0.24,0.82,15.1,1.711,97.88,14.9,15.4,15,9,0.01
2023-05-20 11:00:00,9.7,5.745,346.2,0.18,0.64,15.6,1.766,97.87,15.3,15.7,15.4,20.4,0
2023-05-20 12:00:00,14.8,1.749,141.1,0.11,0.46,15.8,1.794,97.89,15.6,16.1,15.7,11.4,0
2023-05-20 13:00:00,24.2,1.379,186.1,0.24,1.22,15.1,1.72,97.92,14.7,16.2,15.4,4.2,0
2023-05-20 14:00:00,31.1,0.323,20.8,0.21,0.52,14.8,1.683,97.94,14.6,15,14.9,1.2,0
2023-05-20 15:00:00,28.1,0.034,82.8,0.18,0.61,15.2,1.726,97.93,14.8,15.6,15.2,1.2,0
2023-05-20 16:00:00,30.3,0.017,43.1,0.21,0.6,15.1,1.716,97.95,14.9,15.5,15.2,1.2,0
2023-05-20 17:00:00,27.4,0.017,62.4,0.26,0.87,14.9,1.692,97.97,14.6,15.2,15.1,1.2,0
2023-05-20 18:00:00,31.6,0,151,0.32,1.14,15.2,1.673,97.96,14.9,15.7,15,0,0.06
2023-05-20 19:00:00,22.2,0,158.9,0.4,0.89,15.7,1.647,97.96,15.4,16,15.4,0,0.14
2023-05-20 20:00:00,9.5,0,136.8,0.39,0.86,15.3,1.521,98.02,15,15.7,15.1,0,0.22
2023-05-20 21:00:00,0,0,57.9,0.36,0.75,14.3,1.448,98.08,13.3,15.2,14.4,0,0.18
2023-05-20 22:00:00,0,0,28.6,0.61,0.94,13.2,1.41,98.13,12.8,13.5,13.3,0,0.11
2023-05-20 23:00:00,0,0,49.8,0.45,0.87,12.6,1.293,98.23,11.6,13.4,12.6,0,0.16
2023-05-21 00:00:00,0,0,28.2,0.57,1.18,10.4,1.192,98.27,9.4,12,11.3,0,0.07
2023-05-21 01:00:00,0,0,32.2,0.62,1.18,8.8,1.105,98.29,8.3,9.6,9.6,0,0.03
2023-05-21 02:00:00,0,0,69.7,0.32,0.86,8.3,1.07,98.29,8,8.6,8.6,0,0.02
2023-05-21 03:00:00,0,0,4.5,0.45,0.82,7.8,1.05,98.26,7.5,8.3,8.1,0,0.01
2023-05-21 04:00:00,0,0,338.9,0.58,1.13,7.4,1.026,98.25,7.2,7.7,7.6,0,0.01
2023-05-21 05:00:00,0,0,354.1,0.63,0.97,7.4,1.028,98.27,7.2,7.7,7.5,0,0
2023-05-21 06:00:00,0,0,5.1,0.62,1,7.1,1.011,98.28,6.9,7.4,7.3,0,0
2023-05-21 07:00:00,6.7,0,13.5,0.66,1.09,7.1,1.008,98.32,6.9,7.5,7.2,0,0
2023-05-21 08:00:00,35,0,355.5,0.52,0.99,8,1.066,98.37,7.3,9.1,7.8,0,0
2023-05-21 09:00:00,61.7,0,41.2,0.51,1.01,10.5,1.237,98.42,9,11.9,10,0,0.03
2023-05-21 10:00:00,68.2,0,65.4,0.41,1.17,13.1,1.393,98.44,11.7,14.3,12.6,0,0.11
2023-05-21 11:00:00,75.4,0,89.8,0.41,1.03,15.4,1.414,98.44,14.2,16.5,15,0,0.33
2023-05-21 12:00:00,233.7,0,113.4,0.46,1.99,17,1.344,98.42,15.4,18.4,17.7,0,0.59
2023-05-21 13:00:00,80.7,0,118.6,0.39,1.48,18.6,1.219,98.41,17.8,19.3,18.8,0,0.92
2023-05-21 14:00:00,73.5,0,54.1,0.35,1.85,19.5,1.197,98.38,18.9,20.3,19.7,0,1.07
2023-05-21 15:00:00,83.1,0,89.7,0.31,1.41,20.1,1.058,98.35,19.2,20.6,20.3,0,1.29
2023-05-21 16:00:00,51.7,0,207.3,0.44,1.59,20.7,1.06,98.34,19.9,21.1,20.8,0,1.38
2023-05-21 17:00:00,33.9,0,197.6,0.37,0.97,20.6,1.067,98.32,20.1,21.1,20.6,0,1.36
2023-05-21 18:00:00,24.2,0,166.8,0.34,1.07,20.6,1.065,98.31,20.1,21.2,20.5,0,1.36
2023-05-21 19:00:00,14,0,83.2,0.27,0.99,20.2,1.017,98.31,19,20.9,20.1,0,1.35
2023-05-21 20:00:00,4.3,0,56.2,0.27,0.77,18.2,1.174,98.33,17,19.4,18.8,0,0.92
2023-05-21 21:00:00,0,0,4.8,0.39,0.78,15.8,1.243,98.36,14.6,17.1,16.7,0,0.55
2023-05-21 22:00:00,0,0,11.2,0.28,0.71,13.7,1.179,98.42,12.8,14.7,14.6,0,0.39
2023-05-21 23:00:00,0,0,15.7,0.6,1.21,12.2,1.128,98.46,11.5,12.9,12.8,0,0.29
2023-05-22 00:00:00,0,0,80.9,0.31,0.69,11,1.1,98.49,10.3,11.6,11.6,0,0.21
2023-05-22 01:00:00,0,0,15.9,0.58,1.1,10,1.073,98.5,9.6,10.6,10.6,0,0.16
2023-05-22 02:00:00,0,0,13,0.82,1.15,9.4,1.062,98.51,9.1,9.7,9.8,0,0.12
2023-05-22 03:00:00,0,0,36.9,0.49,1.13,8.8,1.047,98.5,8.4,9.3,9.2,0,0.08
2023-05-22 04:00:00,0,0,53.3,0.32,0.61,8.2,1.021,98.47,7.9,8.6,8.6,0,0.07
2023-05-22 05:00:00,0,0,35,0.43,0.74,7.8,1.002,98.48,7.5,8.2,8,0,0.05
2023-05-22 06:00:00,0,0,356,0.5,0.76,7.4,0.986,98.52,7.1,7.8,7.6,0,0.04
2023-05-22 07:00:00,3.4,0,346.2,0.55,0.92,7.1,0.974,98.57,7,7.4,7.3,0,0.04
2023-05-22 08:00:00,23.8,0,12.7,0.32,0.67,7.8,1.014,98.62,7.2,8.7,7.7,0,0.04
2023-05-22 09:00:00,53.3,0,50.9,0.52,1.03,9.8,1.154,98.66,8.6,11.3,9.5,0,0.06
2023-05-22 10:00:00,67.8,0,60.1,0.43,0.84,13.1,1.389,98.68,11.2,15,12.5,0,0.11
2023-05-22 11:00:00,78.4,0,96.2,0.43,1.19,16.8,1.381,98.68,14.6,18.2,16,0,0.52
2023-05-22 12:00:00,186.4,0,85,0.36,1.02,18.9,1.316,98.67,17.2,20.5,19.5,0,0.87
2023-05-22 13:00:00,83.4,0,11,0.52,1.85,20.6,1.143,98.66,19.9,21.2,20.8,0,1.28
2023-05-22 14:00:00,71.4,0,151.7,0.49,1.25,21.3,1.064,98.62,20.8,21.9,21.5,0,1.47